,Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
20790,699577,"CZK 13,400",50.05286,14.33747,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,57 m²,"CZK 3,150",Furnished,2.0,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,196.0,602,213,567,555,292,535,362,822,328,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
20792,593481,"CZK 11,000",50.067562,14.505403,"Žernovská, Prague - Strašnice",1 bedroom,40 m²,"CZK 4,000",Furnished,2.0,Yes,No,No,No,No,No,No,17. 01. 2022,164.0,"1,426",340,"1,101",206,391,359,352,"1,125",195,Excellent,"CZK 11,000",Personal,Brick building,G,,District heating,,Middle floor,,,,,,,,
20795,699573,"CZK 15,000",50.14701,14.53267,"Ke Stadionu, Prague - Čakovice",1 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,3.0,No,No,Yes,Yes,Yes,No,No,01. 02. 2022,183.0,"1,244",670,892,612,"1,304",806,747,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
20796,699572,"CZK 14,900",50.06328,14.42556,"Krokova, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,3.0,No,No,Yes,No,No,Yes,No,16. 01. 2022,335.0,720,316,351,338,477,383,261,385,293,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
20798,630940,"CZK 16,000",50.005043,14.416374,"Československého Exilu, Prague - Modřany",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,5.0,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,56.0,82,362,202,230,208,652,877,680,37,Excellent,"CZK 25,000",Personal,Low-energy building,B,Premium materials and solutions,,,Middle floor,1 to 10 years years,,,,,,,
20799,435206,"CZK 18,000",50.0814446,14.4068608,"Všehrdova, Prague - Malá Strana",1 bedroom,66 m²,"CZK 4,000",Unfurnished,2.0,No,No,No,No,No,No,No,,113.0,286,183,500,46,297,135,484,390,287,Good,"CZK 18,000",Personal,Brick building,,,Gas boiler,,Middle floor,,,Exterior,,,,,
20800,632528,"CZK 17,000",50.081614,14.422657,"Jungmannova, Prague - Nové Město",1 bedroom with open-plan kitchen,62 m²,"CZK 2,900",Furnished,6.0,No,No,No,No,No,Yes,No,22. 03. 2021,162.0,749,211,62,1,158,291,700,397,200,Excellent,"CZK 17,000",Other,Brick building,G,,,,,,,,,,,,
20803,610546,"CZK 15,000",50.106686,14.455039,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 4,500",Partially furnished,2.0,No,No,Yes,No,No,Yes,No,17. 01. 2022,218.0,806,73,619,54,570,567,"1,071",411,232,Excellent,"CZK 20,000",Personal,Brick building,D,Premium materials and solutions,Electric boiler,,Middle floor,over 50 years years,,Overall,,,,,
20809,561986,"CZK 15,000",50.0446855,14.3198354,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,10.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,210.0,"1,009",215,258,578,242,259,317,580,177,,,Cooperative,Prefab concrete building,,,District heating,,,,,,,,,,
20812,699514,"CZK 13,000",50.07889,14.49843,"V Úžlabině, Prague - Strašnice",2 bedroom,54 m²,"CZK 5,500",Partially furnished,5.0,No,No,Yes,Yes,No,No,No,01. 03. 2022,284.0,519,223,363,271,316,492,633,"1,145",133,Excellent,"CZK 26,000",Personal,Other,G,,,,,,,,,,,,
20813,315075,"CZK 13,000",50.0813396,14.4589412,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 2,771",Partially furnished,4.0,No,No,No,No,No,No,No,,152.0,604,251,209,190,650,382,207,459,462,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
20816,496542,"CZK 13,000",50.1402095,14.5198279,"Miroslava Hajna, Prague - Letňany",Studio,40 m²,"CZK 3,000",Furnished,3.0,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,408.0,553,"1,056","1,140",257,677,954,"1,010","1,213",234,New build,"CZK 13,000",Personal,Brick building,,,District heating,,Middle floor,1 to 10 years years,,,,,,,
20817,603599,"CZK 14,500",50.069709,14.449987,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,44 m²,"CZK 2,600",Furnished,3.0,No,No,Yes,No,No,No,No,24. 01. 2022,245.0,662,219,208,158,359,296,456,450,325,Excellent,"CZK 14,500",Personal,Brick building,D,Standard materials and solutions,Gas boiler,,Middle floor,,,Interior,,,,,
20818,566493,"CZK 18,000",50.0953699,14.4507411,"U Mlýnského kanálu, Prague - Karlín",Studio,40 m²,"CZK 2,800",Furnished,2.0,Yes,No,No,No,No,No,No,01. 02. 2022,163.0,468,144,109,88,281,782,"1,417",437,515,,"CZK 25,000",Personal,Other,C,,,,Middle floor,,Yes,Overall,,,,,
20819,477512,"CZK 6,000",50.0807178,14.495167,"Počernická, Prague - Malešice",3 bedroom,22 m²,,Furnished,1.0,Yes,No,No,No,No,Yes,No,01. 01. 1970,87.0,399,280,452,376,449,300,434,818,261,,"CZK 6,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Middle floor,,,,,,,,
20820,180770,"CZK 11,000",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,37 m²,CZK 900,Partially furnished,2.0,No,No,No,No,No,No,No,20. 01. 2022,165.0,"1,206",215,849,308,"1,301",108,193,636,240,,"CZK 15,000",Personal,Brick building,,Standard materials and solutions,Other,,,,,,,,,,
20821,650116,"CZK 11,500",50.1076654,14.5464152,"Lehovecká, Prague - Hloubětín",Studio,33 m²,"CZK 3,700",Partially furnished,6.0,No,No,Yes,Yes,Yes,Yes,No,10. 02. 2021,404.0,"1,149",440,818,604,942,521,914,"1,132",642,New build,"CZK 10,000",Personal,Low-energy building,B,,,,,1 to 10 years years,Yes,,,,,,
20825,369932,"CZK 14,500",50.031751,14.5352893,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,46 m²,"CZK 2,900",Furnished,7.0,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,99.0,346,332,378,329,639,396,168,690,214,Excellent,"CZK 29,000",Personal,Prefab concrete building,C,Premium materials and solutions,District heating,,,,,Overall,,,,,
20832,699552,"CZK 20,050",50.0707465,14.4307581,"Wenzigova, Prague - Nové Město",2 bedroom,92 m²,"CZK 6,683",Furnished,6.0,No,Yes,No,No,No,Yes,No,01. 03. 2022,231.0,547,213,435,47,356,108,477,535,521,,,,,,,,,,,,,,,,,
20833,699551,"CZK 16,886",50.0754859,14.4856652,"Irkutská, Prague - Vinohrady",1 bedroom with open-plan kitchen,60 m²,"CZK 5,629",Furnished,3.0,No,No,No,No,No,No,No,01. 03. 2022,202.0,655,227,405,291,338,661,768,874,396,,,,,,,,,,,,,,,,,
21920,696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",Studio,59 m²,"CZK 1,500",Furnished,2.0,No,Yes,Yes,No,Yes,No,No,01. 02. 2022,112.0,"1,094","1,462","1,365","1,462","1,414",,,,,New build,"CZK 12,000",Personal,Brick building,B,Standard materials and solutions,,,Middle floor,1 to 10 years years,,Interior,,,,,
21984,695003,"CZK 16,000",50.101752312999,14.45294761878,"Tusarova, Prague - Holešovice",1 bedroom,44 m²,"CZK 3,000",Furnished,4.0,No,No,No,No,No,Yes,No,01. 01. 2022,188.0,545,95,268,25,205,407,369,113,246,New build,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
22155,700062,"CZK 12,675",50.0710373,14.4466006,"Kozácká, Prague - Vršovice",Studio,28 m²,"CZK 4,225",Furnished,2.0,No,No,No,No,No,No,No,20. 03. 2022,139.0,664,133,528,69,638,497,450,315,216,,,,,,,,,,,,,,,,,
22156,700061,"CZK 10,850",50.11618,14.47081,"Františka Kadlece, Prague - Libeň",1 bedroom,35 m²,"CZK 1,800",Partially furnished,3.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,225.0,"1,073",85,"1,408",60,366,386,"1,197","1,054",431,Excellent,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
22157,116220,"CZK 15,000",50.082281,14.4948969,"Chotutická, Prague - Malešice",2 bedroom,55 m²,"CZK 1,500",Furnished,2.0,No,No,Yes,Yes,No,No,No,01. 03. 2022,338.0,448,187,490,493,589,229,274,524,79,,"CZK 15,000",,Prefab concrete building,,,District heating,,Middle floor,,,Overall,,,,,
22158,335666,"CZK 11,800",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 2,600",Partially furnished,6.0,No,No,No,No,No,Yes,No,01. 02. 2022,326.0,278,468,"1,034",294,473,362,445,289,184,,"CZK 24,000",Personal,Prefab concrete building,,,District heating,,Middle floor,,,Overall,,,,,
22160,700058,"CZK 24,000",50.0945939,14.4037558,Prague - Hradčany,3 bedroom,81 m²,"CZK 3,000",,,Yes,No,No,No,No,Yes,No,15. 04. 2022,255.0,"1,092",359,352,253,432,285,"1,168",198,301,Excellent,,Personal,Brick building,,,Central heating,,Top floor,,,,,,,,
22165,700056,"CZK 15,000",50.0216275,14.4502575,"Sulická, Prague - Lhotka",2 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Furnished,6.0,No,No,No,No,Yes,No,No,01. 02. 2022,198.0,404,376,"1,425",315,399,538,737,744,369,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,District heating,,Middle floor,,,Overall,,,,,
22168,699926,"CZK 18,000",50.06987,14.4933,"Ke Strašnické, Prague - Strašnice",2 bedroom with open-plan kitchen,70 m²,,Partially furnished,2.0,No,No,Yes,Yes,Yes,Yes,Yes,18. 01. 2022,184.0,851,147,554,167,147,139,588,320,297,New build,,Personal,Prefab concrete building,C,,District heating,,Middle floor,,,Overall,,,,,
22169,457628,"CZK 12,000",50.108673,14.3955801,"Terronská, Prague - Bubeneč",Studio,41 m²,"CZK 3,200",Furnished,,No,No,No,No,No,No,No,20. 01. 2022,79.0,"1,235",5,621,34,396,528,376,490,150,,"CZK 15,000",Personal,Brick building,D,,,,,,,,,,,,
22170,700051,"CZK 18,000",50.1067399,14.4855219,"Podvinný mlýn, Prague - Libeň",3 bedroom,81 m²,"CZK 4,500",Partially furnished,6.0,No,No,Yes,Yes,No,Yes,No,18. 01. 2022,222.0,368,51,403,183,587,365,407,292,302,Good,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
22172,651316,"CZK 16,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Partially furnished,4.0,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,269.0,"1,137",519,463,776,574,573,797,414,,New build,"CZK 20,000",Personal,Brick building,B,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,Yes,,,,,,
22176,535800,"CZK 21,000",50.0662716,14.370693,"Na Stárce, Prague - Košíře",3 bedroom,75 m²,"CZK 3,000",Partially furnished,2.0,Yes,No,Yes,Yes,No,No,No,16. 02. 2022,320.0,844,479,653,626,684,383,"1,151",838,157,,"CZK 21,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Middle floor,,,Overall,,,,,
22177,700043,"CZK 16,500",50.08013,14.45882,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,2.0,No,No,No,No,No,Yes,No,01. 03. 2022,292.0,578,395,418,20,396,577,454,619,207,Excellent,"CZK 19,000",Personal,Brick building,D,,,,,,,,,,,,
22178,700041,"CZK 25,000",50.07825,14.40628,"V Lesíčku, Prague - Smíchov",3 bedroom,78 m²,"CZK 4,500",Furnished,4.0,No,No,No,No,No,No,No,01. 02. 2022,242.0,357,225,316,15,400,287,927,747,432,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
22179,700038,"CZK 12,900",50.03532,14.51832,"Květnového vítězství, Prague - Chodov",1 bedroom with open-plan kitchen,44 m²,"CZK 3,400",Partially furnished,7.0,No,No,No,No,No,Yes,No,19. 01. 2022,103.0,593,312,"1,118",361,543,120,410,246,123,Good,"CZK 20,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
22180,377257,"CZK 11,500",50.1157822,14.4746318,"Františka Kadlece, Prague - Libeň",1 bedroom with open-plan kitchen,35 m²,"CZK 4,000",Furnished,2.0,No,No,No,No,Yes,No,No,01. 03. 2022,191.0,"1,351",383,"1,263",185,645,562,"1,315",909,285,Excellent,"CZK 25,000",Personal,Brick building,,,Central heating,,Middle floor,,,Overall,,,,,
22181,700037,"CZK 16,500",50.06615,14.43427,"Na Folimance, Prague - Vinohrady",1 bedroom with open-plan kitchen,63 m²,"CZK 4,216",Partially furnished,2.0,No,No,No,No,No,No,No,19. 01. 2022,299.0,493,296,627,224,427,282,335,241,381,Excellent,"CZK 35,000",Personal,Brick building,G,Standard materials and solutions,Other,,,,,Overall,,,,,
22182,700036,"CZK 14,500",49.96977,14.38652,"Jaroslava Švehly, Prague - Zbraslav",1 bedroom with open-plan kitchen,63 m²,"CZK 2,500",Partially furnished,3.0,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,188.0,"1,108",288,"1,199",252,182,740,203,205,,New build,"CZK 25,000",Personal,Brick building,G,,,,Middle floor,,,,,,,,
22184,700035,"CZK 18,500",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,800",Furnished,7.0,No,No,No,No,No,Yes,Yes,21. 01. 2022,147.0,"1,079",416,"1,323",741,"1,384","1,245",663,,,New build,"CZK 18,500",Personal,Brick building,D,,,,,,,,,,,,
22185,532181,"CZK 13,500",50.0922004,14.3469154,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,37 m²,"CZK 4,000",Furnished,,No,No,Yes,No,No,No,No,ihned,300.0,502,251,465,378,404,339,328,809,201,Excellent,"CZK 24,000",Personal,Brick building,,,,,,,,,,,,,
22186,700026,"CZK 11,500",50.11271,14.51417,"Strnadových, Prague - Vysočany",Studio,35 m²,"CZK 2,300",Partially furnished,1.0,No,Yes,Yes,No,No,No,No,01. 02. 2022,477.0,329,"1,477",339,"1,022","1,120",431,258,,,New build,"CZK 11,500",Personal,Low-energy building,B,,District heating,40 m²,Ground floor,1 to 10 years years,Yes,,,,,,
22191,699969,"CZK 18,000",50.06901,14.51067,"Dürerova, Prague - Strašnice",3 bedroom,70 m²,"CZK 4,000",Partially furnished,2.0,No,No,Yes,No,Yes,Yes,No,19. 01. 2022,168.0,210,"1,416",261,290,498,324,"1,203",154,,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,G,Standard materials and solutions,District heating,,Middle floor,,,Overall,,,,,
22192,625388,"CZK 16,000",50.093588,14.460226,"Na Střelnici, Prague - Karlín",2 bedroom,53 m²,"CZK 1,200",Unfurnished,5.0,No,No,No,No,No,No,No,01. 02. 2022,396.0,"1,053",145,664,291,527,152,"1,051",577,93,Excellent,"CZK 25,000",Personal,Brick building,G,Standard materials and solutions,Electric boiler,,Top floor,,,Overall,,,,,
22194,699995,"CZK 11,200",50.086174,14.563533,"U Hostavického potoka, Prague - Hostavice",Studio,38 m²,"CZK 2,300",Partially furnished,1.0,No,No,No,No,No,No,No,,225.0,232,568,133,,,,,,,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
22195,699991,"CZK 15,000",50.04573,14.31888,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,4.0,No,No,No,No,No,Yes,No,22. 01. 2022,189.0,919,194,237,557,220,419,262,558,305,Excellent,,Personal,Prefab concrete building,C,,,,,,,,,,,,
22196,545180,"CZK 19,500",50.1078975,14.3941121,"Jugoslávských partyzánů, Prague - Dejvice",1 bedroom with open-plan kitchen,65 m²,"CZK 1,500",Furnished,2.0,Yes,No,No,No,No,No,No,ihned,109.0,"1,116",78,510,43,384,416,363,533,332,,,Personal,Brick building,C,,,,,,,,,,,,
22198,699990,"CZK 14,000",50.06076,14.30641,"Plzeňská, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Partially furnished,2.0,Yes,No,No,No,No,No,No,01. 02. 2022,375.0,667,727,708,826,814,815,831,"1,303",669,Excellent,"CZK 14,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
22200,665413,"CZK 14,500",50.0700464,14.3813528,Prague - Košíře,Studio,30 m²,"CZK 2,000",Furnished,3.0,No,No,No,Yes,No,Yes,No,01. 02. 2022,154.0,480,76,786,200,893,208,708,"1,106",439,New build,"CZK 16,500",Personal,Other,G,,,,,,,,,,,,
22202,699980,"CZK 7,000",50.1644015,14.5252003,"V Pačátkách, Prague - Třeboradice",1 bedroom with open-plan kitchen,40 m²,"CZK 2,600",Unfurnished,1.0,No,No,No,No,No,No,No,25. 01. 2022,99.0,"1,372","1,473",272,295,,,,,,Good,"CZK 10,000",Personal,Brick building,G,,,,,,,,,,,,
22207,699978,"CZK 11,200",50.08685,14.46044,"Jeseniova, Prague - Žižkov",Studio,37 m²,"CZK 3,200",Partially furnished,1.0,No,No,No,Yes,No,No,No,20. 01. 2022,47.0,403,75,572,264,376,309,355,477,197,Good,"CZK 11,000",Personal,Prefab concrete building,C,Standard materials and solutions,,,Middle floor,,,Interior,,,,,
22210,693758,"CZK 13,000",50.10778,14.47439,"Andrštova, Prague - Libeň",Studio,48 m²,"CZK 3,000",Partially furnished,2.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,311.0,762,258,352,250,361,291,585,379,318,Good,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
22212,699968,"CZK 13,000",50.12371,14.49601,"Jablonecká, Prague - Střížkov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Furnished,7.0,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,277.0,188,128,127,103,281,572,335,936,11,Excellent,"CZK 13,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
22214,699628,"CZK 10,000",50.0318202,14.3932341,"Lumiérů, Prague - Hlubočepy",1 bedroom,36 m²,"CZK 5,000",Partially furnished,2.0,No,No,No,No,No,No,No,01. 02. 2022,90.0,"1,440",755,"1,348",208,"1,406",101,,,,Excellent,"CZK 20,000",Cooperative,Brick building,G,,,,,,,,,,,,
22217,699962,"CZK 16,500",50.06991,14.46204,"Moldavská, Prague - Vršovice",2 bedroom with open-plan kitchen,65 m²,"CZK 4,900",Furnished,1.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,201.0,722,220,403,214,605,173,298,697,440,Good,"CZK 16,500",Personal,Brick building,G,,,,,,,,,,,,
22218,442780,"CZK 28,000",50.0692087,14.4169822,"Plavecká, Prague - Nové Město",2 bedroom with open-plan kitchen,73 m²,"CZK 1,500",Furnished,5.0,No,No,No,No,No,No,No,,279.0,838,114,279,44,274,132,196,186,169,,"CZK 30,500",Cooperative,Brick building,,,,,,,,,,,,,
22220,699955,"CZK 14,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,54 m²,,Unfurnished,7.0,Yes,No,No,No,Yes,Yes,Yes,,686.0,"1,380",523,442,702,"1,204","1,344",502,,,New build,"CZK 18,740",Cooperative,Brick building,B,,,,,,Yes,,,,,"CZK 18,740

                                
                                
                
i",
22222,699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,64 m²,"CZK 3,000",Furnished,1.0,No,No,No,No,No,No,No,24. 01. 2022,172.0,"1,305",153,"1,274",325,778,735,"1,091",229,365,Good,"CZK 27,000",Personal,Brick building,C,,,,,,,,,,,,
22223,697081,"CZK 40,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,117 m²,"CZK 6,100",Partially furnished,2.0,No,No,Yes,No,No,Yes,No,01. 01. 2022,310.0,517,418,403,183,453,300,306,676,106,Excellent,"CZK 80,000",Personal,Brick building,B,,,,,,,,,,,,
22224,695853,"CZK 15,000",50.098175,14.4055829,"Muchova, Prague - Dejvice",Studio,35 m²,"CZK 3,900",Furnished,-1.0,No,No,No,No,No,No,No,17. 01. 2022,49.0,770,106,189,97,190,340,993,128,458,Excellent,"CZK 18,900",Personal,Brick building,G,,Gas boiler,,Middle floor,,,,,,,,
22228,223862,"CZK 11,500",50.0586145,14.2829816,"Tulešická, Prague - Zličín",Studio,29 m²,"CZK 2,000",Partially furnished,1.0,No,Yes,No,No,No,Yes,No,24. 01. 2022,344.0,843,834,763,800,888,234,"1,110",109,,New build,"CZK 23,000",Personal,Brick building,,,District heating,25 m²,,1 to 10 years years,,,,,,,
22230,699944,"CZK 12,500",50.03951,14.32074,"Wiesenthalova, Prague - Řeporyje",Studio,32 m²,"CZK 3,000",Partially furnished,2.0,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,308.0,"1,001",645,858,679,922,559,941,775,253,New build,"CZK 25,000",Personal,Prefab concrete building,C,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,,,,,,,
22231,202639,"CZK 14,900",50.0772808,14.3013135,"Karlovarská, Prague - Ruzyně",1 bedroom with open-plan kitchen,65 m²,"CZK 5,500",Furnished,1.0,No,Yes,Yes,No,Yes,Yes,Yes,01. 10. 2021,96.0,831,790,941,"1,241",,,,,,New build,"CZK 29,000",Personal,Brick building,,,,,Middle floor,,Yes,,,,,,
22233,699941,"CZK 18,000",50.04039,14.43893,"Antala Staška, Prague - Krč",1 bedroom with open-plan kitchen,52 m²,"CZK 4,873",Partially furnished,11.0,No,No,Yes,Yes,No,Yes,No,18. 01. 2022,60.0,530,91,78,50,397,766,318,684,281,New build,"CZK 36,000",Personal,Other,G,,,,,,,,,,,,
22236,654482,"CZK 17,000",50.0905,14.47285,"Buchovcova, Prague - Žižkov",2 bedroom,47 m²,"CZK 2,800",Furnished,2.0,No,No,No,No,No,Yes,No,01. 02. 2022,249.0,"1,016",92,312,77,135,336,291,411,337,Excellent,"CZK 17,000",Personal,Brick building,C,,,,,,,,,,,,
22237,699931,"CZK 14,400",50.08781,14.4725,"Ambrožova, Prague - Žižkov",Studio,44 m²,"CZK 1,700",Partially furnished,2.0,Yes,No,Yes,No,Yes,Yes,No,15. 03. 2022,102.0,622,257,413,274,484,238,58,551,172,New build,,Personal,Brick building,B,,,,,,Yes,,,,,,
22239,500173,"CZK 10,250",50.0368092,14.4098944,"Na Mlejnku, Prague - Braník",Studio,29 m²,CZK 750,Partially furnished,3.0,No,No,No,No,No,No,No,,233.0,407,275,296,347,329,421,"1,204",199,,,"CZK 11,000",Cooperative,Brick building,,,,,,,,,,,,,
22240,699920,"CZK 13,000",50.08876,14.3046,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,800",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,18. 01. 2022,224.0,487,429,416,372,473,383,"1,257",72,,Excellent,"CZK 15,800",Personal,Prefab concrete building,G,,,,,,,Overall,,,,,
22242,699917,"CZK 16,000",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,42 m²,"CZK 1,200",Unfurnished,6.0,No,Yes,No,No,No,No,No,18. 01. 2022,235.0,487,69,299,155,303,302,761,400,361,Excellent,"CZK 17,200",Personal,Brick building,D,,,,,,,,,,,,
22244,699913,"CZK 13,000",50.04614,14.43,"K Sídlišti, Prague - Podolí",1 bedroom,40 m²,"CZK 2,600",Unfurnished,2.0,No,No,Yes,No,No,No,No,01. 02. 2022,331.0,993,3,823,256,825,77,261,662,339,Excellent,"CZK 14,600",Personal,Brick building,C,,,,,,,,,,,,
22245,528438,"CZK 27,000",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 2,000",Partially furnished,6.0,No,Yes,No,No,No,Yes,No,září,472.0,536,115,535,55,394,404,513,675,431,New build,"CZK 27,000",Personal,Brick building,,,Central heating,,Attic,1 to 10 years years,,,,,,,
22246,699909,"CZK 6,000",50.06073,14.44516,"Pod Vilami, Prague - Nusle",Studio,18 m²,"CZK 2,800",Unfurnished,-1.0,No,No,No,No,No,No,No,18. 01. 2022,150.0,709,27,415,163,438,627,743,563,402,Excellent,"CZK 8,800",Personal,Brick building,G,,,,,,,,,,,,
22247,619946,"CZK 13,000",50.053864,14.4400126,Prague - Nusle,1 bedroom with open-plan kitchen,54 m²,"CZK 1,500",,,No,No,No,No,No,No,No,01. 02. 2022,136.0,"1,002",945,937,"1,103","1,010","1,161","1,194",949,"1,187",Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
