Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Heating,Designe,Condition,Ownership,EPC,Reconstruction,Sklep 1 m²,Lodžie 6 m²,Balcony,Terrace,Lodžie 5 m²,Parking,Age,New-build,Lodžie 4 m²,Sklep 2 m²,Sklep 3 m²,Lodžie 7 m²,Domácí mazlíčci vítáni,Terasa 40 m²,Sklep 5 m²,Balkón 10 m²,Terasa 2 m²,Cellar,Balkón 6 m²,Balkón 2 m²,Sklep 8 m²,Balkón 4 m²,Balkón 15 m²,Balkón 7 m²,Sklep 6 m²,Terasa 35 m²,Sklep 2.4 m²,Sklep 4 m²,Balkón 3 m²,Terasa 6 m²,Enclosed balcony,Balkón 8 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 54 m²,Terasa 42 m²,Lodžie 3 m²,Balkón 5 m²,Terasa 50 m²,Sklep 10 m²,Lodžie 12 m²,Lodžie 8 m²,Balkón 9 m²,Balkón 29 m²,Terasa 30 m²,Terasa 49 m²,Terasa 12 m²,Sklep 44 m²,Balkón 6.4 m²,Sklep 1.3 m²,Administrative fee,Terasa 4 m²,Terasa 21 m²,Lodžie 10 m²,Terasa 10 m²,Sklep 9 m²,Terasa 200 m²,Terasa 7 m²,Terasa 15 m²,Terasa 5 m²,Terasa 25 m²,Terasa 20 m²,Sklep 1.2 m²,Balkón 2.1 m²,Balkón 33 m²,Terasa 12.7 m²,Terasa 18 m²,Terasa 70 m²,Terasa 100 m²,Balkón 12 m²,Balkón 1 m²,Terasa 3 m²,Balkón 3.2 m²,Terasa 11 m²,Lodžie 8.7 m²,Sklep 2.7 m²,Terasa 9 m²,Balkón 60 m²,Terasa 60 m²,Balkón 40 m²,Balkón 18 m²,Terasa 13 m²,Balkón 16 m²,Sklep 12 m²,Terasa 14 m²,Terasa 350 m²,Sklep 7 m²,Terasa 27 m²,Terasa 300 m²,Terasa 78 m²,Balkón 2.6 m²,Sklep 58 m²,Terasa 8 m²,Lodžie 6.1 m²,Sklep 17 m²,Sklep 8.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 3.2 m²,Lodžie 5.1 m²,Balkón 28 m²,Balkón 1.5 m²,Terasa 17 m²,Balkón 14 m²,Sklep 15 m²,Terasa 37 m²,Balkón 8.73 m²,Terasa 2.67 m²,Lodžie 15 m²,Balkón 11 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 13 m²,Terasa 29 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Lodžie 2.7 m²,Lodžie 13 m²,Sklep 20 m²,Terasa 14.1 m²
"CZK 30,000","CZK 6,000",730208,3+kk,10/10/2022,88 m²,Fully furnished,4,1.0,1.0,617.6,1263.84,484.11,2402.58,455.18,2080.47,784.66,1309.64,1735.19,224.38,Prague - Dolní Chabry,50.13929,14.4453,"CZK 30,000",Low-energy,,,New-build,,G,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 3,400",623351,3+1,12/1/2022,109 m²,Fully furnished,1,1.0,,250.98,550.27,154.72,439.35,38.0,226.76,222.43,251.19,127.58,405.51,"Polská, Prague - Vinohrady",50.078284,14.443172,"CZK 40,000",Brick,,Standard,Very good,Personal,G,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 4,000",732293,2+kk,9/20/2022,80 m²,Fully furnished,6,1.0,,109.24,338.67,210.43,245.14,72.06,262.46,126.24,372.44,234.85,464.61,Prague - Josefov,50.08998,14.41986,"CZK 35,000",Brick,,,Very good,,E,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 4,808",62183,2+kk,,60 m²,Fully furnished,1,1.0,1.0,146.42,801.21,116.97,936.57,391.05,245.91,454.82,267.13,572.36,241.68,Prague - Kunratice,50.0238780908,14.4878232479,"CZK 50,000",Brick,Central,,,Personal,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000",719319,2+kk,11/1/2022,52 m²,Partly,1,1.0,1.0,247.01,716.86,126.75,1561.69,108.31,308.06,300.35,276.64,113.97,14.08,"Donovalská, Prague - Chodov",50.03731,14.50635,"CZK 23,000",Other,,,New-build,Personal,B,,,,,1.0,,,Up to 10 years,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 38,500","CZK 10,000",744444,5+1,10/8/2022,123 m²,Unfurnished,5,1.0,1.0,165.83,1026.41,174.23,930.9,276.31,168.19,365.81,474.89,676.17,425.07,Prague - Veleslavín,50.09504,14.34925,"CZK 77,000",Brick,,,Very good,,C,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,000",743548,3+1,10/3/2022,70 m²,Fully furnished,7,1.0,,296.75,426.54,327.8,3145.77,298.69,858.83,840.84,1706.82,1710.34,58.77,"K Lukám, Prague - Libuš",50.00778,14.46563,"CZK 30,000",Prefab concrete,,,Very good,,C,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,210",744445,Studio,10/8/2022,46 m²,Fully furnished,4,1.0,,55.02,158.45,35.39,37.46,136.79,243.61,177.71,913.16,368.16,245.95,Prague - Bubeneč,50.10016,14.42107,"CZK 16,000",Brick,,,New-build,,G,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,500","CZK 1,000",517323,Studio,11/7/2022,33 m²,Fully furnished,,,,209.4,563.58,158.4,398.46,99.94,49.61,162.28,211.99,313.93,285.34,Prague - Vršovice,50.0668618,14.4495869,"CZK 8,800",Brick,Electric boiler,,Good,Personal,C,,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,000",744442,2+kk,10/8/2022,35 m²,Unfurnished,2,,,100.72,937.8,390.48,1121.48,348.18,526.82,654.0,523.86,814.0,605.72,Prague - Libeň,50.11911,14.46961,"CZK 27,000",Brick,Electric boiler,Standard,Very good,Personal,G,Bathroom unit,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 5,000",743513,3+kk,10/3/2022,84 m²,Unfurnished,2,,,346.71,871.23,815.39,875.47,346.0,792.37,530.47,691.36,1545.08,375.53,"Nad Dolíky, Prague - Suchdol",50.14213,14.38072,"CZK 23,000",Brick,,,Very good,Personal,B,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 4,000",741534,2 bedroom,11/14/2022,50 m²,Partly,2,,,134.33,189.92,323.18,214.42,108.07,90.21,614.21,413.97,1115.66,185.24,Prague - Vokovice,50.09758,14.36389,"CZK 18,000",Brick,,,Very good,,C,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,490",CZK 0,605365,Small studio,10/1/2022,12 m²,Fully furnished,1,,,153.14,505.33,91.47,187.05,15.88,379.79,532.9,338.15,323.61,703.92,"Na Bělidle, Prague - Smíchov",50.071815,14.406029,"CZK 5,000",Brick,Gas boiler,Standard,Good,Personal,G,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 4,000","CZK 2,000",624255,3+1,7/1/2022,80 m²,Partly,2,,,144.85,1346.38,1139.66,1260.56,978.11,1291.24,1220.92,1218.47,1153.38,882.21,"Slivenecká, Prague - Hlubočepy",50.038176,14.390958,"CZK 6,000",Brick,Central,Standard,Good,Personal,F,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 5,000",261360,1 bedroom,10/1/2022,42 m²,Partly,1,,,331.24,781.05,684.31,744.39,389.49,703.4,548.2,708.51,1253.91,306.21,Prague - Suchdol,50.1402544,14.3836969,"CZK 30,000",Brick,Central,Luxurious,Very good,Personal,,Complete,,,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,750","CZK 2,800",551358,Studio,11/27/2022,36 m²,Fully furnished,4,1.0,,209.44,598.58,150.79,250.65,75.2,331.29,626.16,431.4,416.86,382.78,"Vltavská, Prague - Smíchov",50.07004295,14.4094813,"CZK 20,000",Brick,Distance,Luxurious,Very good,Personal,,Interior,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,490","CZK 2,529",744386,3+kk,11/7/2022,65 m²,Fully furnished,9,1.0,,214.8,1491.87,730.78,1542.93,171.3,1399.85,754.36,351.06,637.71,116.65,"Vazovova, Prague - Modřany",50.00572833333,14.43493527777,"CZK 19,019",Prefab concrete,,,Very good,Personal,D,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 19,019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 4,000",744339,2+kk,10/7/2022,50 m²,Unfurnished,1,1.0,,238.76,349.29,279.74,789.84,282.45,100.12,455.6,455.6,469.7,299.81,Prague - Strašnice,50.07085,14.48075,"CZK 25,000",Brick,,,Good,,E,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500",CZK 700,660346,2 bedroom,11/1/2022,62 m²,Partly,5,,,372.2,1038.24,263.22,779.8,421.4,913.54,272.91,189.07,850.35,354.31,"Sdružení, Prague - Nusle",50.05569,14.44403,"CZK 15,500",Brick,Gas boiler,,Very good,Personal,D,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 1,500",540561,5+kk,,,Fully furnished,7,,,63.95,366.33,51.88,106.09,0.0,173.33,572.88,797.89,329.22,412.94,Prague - Karlín,50.094136088691,14.452722938098,"CZK 12,500",Brick,,,,Personal,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,800",444939,2+kk,11/1/2022,45 m²,Partly,1,,,485.81,848.1,921.28,3700.62,963.83,3535.56,1057.3,2986.2,1171.02,579.41,"U Svahu, Prague - Slivenec",50.0167798,14.3524725,"CZK 30,000",Brick,,Standard,New-build,Personal,A,,,,1.0,,,1.0,Up to 10 years,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,900",743315,2+kk,12/1/2022,45 m²,Fully furnished,4,1.0,,233.25,666.1,212.34,566.73,123.95,204.33,499.9,319.07,851.62,222.13,"Šluknovská, Prague - Střížkov",50.12679,14.49235,"CZK 20,000",Prefab concrete,Central,Luxurious,Very good,,G,Bathroom unit,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,800",743195,2+kk,1/2/2023,42 m²,Fully furnished,2,,,279.88,800.08,359.98,458.37,378.53,519.4,340.49,160.32,557.25,133.68,"Jilmová, Prague - Žižkov",50.08837,14.47425,"CZK 12,000",Brick,,,Good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000",715217,2+kk,5/1/2022,42 m²,Partly,1,,1.0,124.02,1124.46,421.65,753.55,655.3,1203.3,1300.79,1112.93,1125.9,259.97,"Špačkova, Prague - Suchdol",50.13348,14.36849,"CZK 22,000",Brick,,Standard,Very good,Personal,B,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 4,386",542993,Studio,11/1/2022,34 m²,Partly,4,,,68.21,333.58,70.61,20.67,60.44,117.34,50.47,571.88,260.25,104.45,Prague - Strašnice,50.074945,14.4899841,"CZK 25,000",Brick,,,,Personal,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",742876,2+kk,11/1/2022,59 m²,Fully furnished,6,1.0,1.0,391.22,610.17,1049.57,1189.13,218.46,726.36,1015.59,962.7,115.38,217.56,Prague - Letňany,50.14071,14.51963,"CZK 20,000",Low-energy,Central,Standard,New-build,Personal,B,,,,,,,1.0,Up to 10 years,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 6,177",728763,2 bedroom,8/12/2022,67 m²,Fully furnished,2,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,"CZK 24,167",Brick,,,Very good,Personal,D,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 24,167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490",CZK 299,743707,Studio,11/7/2022,33 m²,Fully furnished,3,,,500.14,1329.74,654.66,2596.71,878.89,865.43,1494.93,3021.21,1136.8,388.09,"Úpická, Prague - Dolní Počernice",50.08360611111,14.56736472222,"CZK 12,789",Brick,,,New-build,Personal,G,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 12,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,990","CZK 3,308",743690,2+kk,11/6/2022,59 m²,Partly,,1.0,,308.02,1093.09,477.39,788.53,574.54,597.14,491.38,676.88,1735.82,95.89,"Pod stolovou horou, Prague - Jinonice",50.05617305555,14.34803,"CZK 29,298",Other,,,New-build,Personal,B,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 29,298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 4,100",742804,2+kk,9/28/2022,54 m²,Fully furnished,1,1.0,,475.53,1604.21,508.27,1499.64,587.49,1061.65,1351.51,1255.95,309.37,211.23,Prague - Vysočany,50.10759,14.51632,"CZK 24,000",Brick,,,New-build,,A,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 5,000",742787,3+kk,10/1/2022,80 m²,Partly,2,,1.0,331.81,1660.07,979.41,1921.08,754.01,1628.92,1348.19,1780.58,1255.98,766.28,Prague - Kyje,50.11548,14.56521,"CZK 25,000",Brick,,,New-build,,G,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000",CZK 0,741619,2 bedroom,10/1/2022,65 m²,Unfurnished,4,,,153.68,772.44,118.93,117.08,40.49,207.34,343.2,505.02,270.8,614.74,Prague - Holešovice,50.10042,14.43259,"CZK 46,000",Brick,,,Very good,Personal,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 3,000",696519,2+kk,1/1/2023,59 m²,Partly,5,1.0,1.0,192.21,273.65,42.23,259.62,137.93,274.08,100.87,277.84,609.43,155.03,"Laubova, Prague - Vinohrady",50.07891,14.44989,"CZK 45,000",Brick,,,New-build,Personal,G,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,500",742161,2+kk,11/15/2022,53 m²,Unfurnished,2,1.0,,323.57,962.34,242.42,636.89,346.36,660.48,373.36,617.87,946.73,449.0,Prague - Vysočany,50.10394,14.50117,"CZK 35,000",Other,Distance,Luxurious,New-build,,C,,,,1.0,,,1.0,Up to 10 years,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 6,900","CZK 2,500",619886,Small studio,9/30/2022,18 m²,Partly,2,,,249.79,1708.58,113.54,1390.67,390.06,1029.9,1070.5,905.99,153.29,209.21,"U Pekařky, Prague - Libeň",50.114484,14.479922,"CZK 15,000",Brick,Gas boiler,,Very good,Personal,D,Complete,,,,,,1.0,10 to 30 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 45,000",CZK 500,705966,5+kk,11/1/2022,225 m²,Fully furnished,4,,,383.4,464.91,311.5,169.02,128.56,150.33,236.84,203.18,166.7,484.8,"Štefánikova, Prague - Smíchov",50.07244,14.40378,"CZK 90,000",Brick,,,Very good,Personal,G,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,500",743400,2+kk,11/5/2022,43 m²,Fully furnished,2,,,237.87,1287.33,190.89,934.23,122.27,393.45,229.47,315.82,276.88,160.96,"V Nových Vokovicích, Prague - Vokovice",50.09832,14.34626,"CZK 22,000",Brick,,,Very good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,235","CZK 1,026",742461,2+kk,9/26/2022,54 m²,Partly,3,,,18.5,371.18,6.53,190.2,36.0,307.18,237.06,563.57,255.25,269.42,Prague - Vysočany,50.11091,14.50469,"CZK 60,000",Brick,,,Good,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,800","CZK 2,000",594155,2 bedroom,9/28/2022,70 m²,Partly,5,1.0,,180.45,297.95,31.26,18.69,38.85,70.81,283.36,496.63,63.69,291.86,"Vítězné Náměstí, Prague - Bubeneč",50.100844,14.397107,"CZK 30,000",Brick,Central,Standard,Very good,Personal,G,,,,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,000",742408,2+kk,9/26/2022,57 m²,Fully furnished,3,1.0,1.0,775.63,1124.08,151.0,1162.46,925.06,1202.53,1363.78,1028.59,1024.31,562.69,Prague - Michle,50.06349,14.47525,"CZK 30,000",Brick,Central,,Very good,Personal,G,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 4,500",742347,2 bedroom,9/26/2022,56 m²,Fully furnished,1,,,196.15,771.25,179.82,752.8,535.1,698.09,734.74,742.0,623.01,547.04,Prague - Hloubětín,50.10598,14.53004,"CZK 22,000",Brick,Distance,Standard,Very good,Personal,C,Exterior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 5,000",742414,Studio,9/26/2022,50 m²,Partly,3,,1.0,292.09,955.74,561.03,1131.12,703.65,1113.74,487.59,246.81,593.83,457.03,Prague - Smíchov,50.07581,14.37733,"CZK 25,000",Brick,,,Very good,,G,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,500",460612,Studio,1/1/2023,35 m²,Fully furnished,2,1.0,,311.66,482.42,100.38,298.64,247.57,304.86,311.93,388.36,530.84,197.19,"Musílkova, Prague - Košíře",50.0682369,14.3709869,"CZK 16,500",Brick,,Luxurious,New-build,Personal,,,,,,,,,Up to 10 years,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 8,819",736368,2+kk,11/1/2022,90 m²,Partly,4,,1.0,161.3,899.35,320.1,1764.87,3.18,853.19,435.36,1102.65,913.61,415.0,Prague - Kyje,50.10999,14.5568,"CZK 40,000",Brick,,,Very good,Personal,A,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,640","CZK 3,930",742451,3+1,9/26/2022,78 m²,Partly,3,1.0,,169.53,887.1,454.88,614.34,497.07,297.89,499.37,333.12,614.85,562.37,Prague - Nové Město,50.07109,14.42438,"CZK 30,000",Brick,,,Very good,,G,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 6,000",742704,3+1,9/27/2022,130 m²,Fully furnished,3,,,175.67,448.58,146.4,155.54,115.17,267.09,400.17,588.24,840.27,392.74,Prague - Libeň,50.12142,14.45561,"CZK 50,000",Brick,,,Very good,,G,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
