Listing ID,Price,Latitude,Longitude,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
688324,"CZK 15,990",50.0521216,14.4593057,1 bedroom with open-plan kitchen,New build,55 m²,"CZK 1,500","CZK 32,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,14. 10. 2021,,,,A,192,861,288,873,162,752,481,756,854,495,,,,,,,
694507,"CZK 15,000",50.0855,14.51142,2 bedroom with open-plan kitchen,Excellent,60 m²,CZK 700,"CZK 15,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,02. 12. 2021,,,,D,58,"1,053",431,"1,072",113,534,710,850,369,246,,,,,,,
60249,"CZK 16,000",50.07621,14.4539703,2 bedroom,,60 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,6,No,No,No,No,No,Yes,No,10. 01. 2022,,Central heating,,,115,279,143,135,35,278,26,551,770,255,,,,,,,
641328,"CZK 14,500",50.054931,14.441554,1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,800","CZK 25,000",Personal,Brick building,,Furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,,,Middle floor,G,103,"1,015",212,450,80,571,351,326,"1,044",299,Overall,1 to 10 years years,,,,,
694482,"CZK 10,000",50.0849143,14.51111,Studio,Good,25 m²,CZK 700,"CZK 10,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,30. 11. 2021,,,,D,37,919,362,938,254,479,850,766,346,223,,,,,,,
596203,"CZK 12,000",50.0144,14.58426,Studio,New build,37 m²,"CZK 2,300","CZK 15,000",Personal,Low-energy building,Yes,Partially furnished,1,Yes,Yes,No,No,No,Yes,No,09. 12. 2021,Premium materials and solutions,Central heating,Ground floor,B,217,"1,129",,,,,,,,,,1 to 10 years years,41 m²,,,,
693796,"CZK 13,500",50.05571,14.43291,1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 500,"CZK 13,500",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,Yes,No,25. 11. 2021,,,Middle floor,D,113,"1,189",0,225,251,307,582,308,189,119,,,,,,,
600162,"CZK 23,000",50.088113,14.422633,2 bedroom,Excellent,80 m²,"CZK 2,000","CZK 23,000",Personal,Brick building,,Furnished,3,Yes,No,No,No,No,No,No,24. 03. 2020,,,Middle floor,C,184,379,117,210,8,102,238,259,127,267,,1 to 10 years years,,,,,
576250,"CZK 27,000",50.1069261,14.4656749,1 bedroom with open-plan kitchen,New build,68 m²,"CZK 4,000","CZK 60,000",Personal,Brick building,,Furnished,3,Yes,No,No,No,No,Yes,Yes,01. 01. 2022,Premium materials and solutions,Central heating,Middle floor,B,577,"1,293",730,856,450,701,656,"1,261",385,453,Overall,1 to 10 years years,,,,,
601754,"CZK 20,000",50.084807,14.422508,2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,No,No,01. 12. 2021,,,,C,180,594,137,52,11,125,256,657,282,404,,,,,,,
103691,"CZK 10,800",50.0156048,14.4333618,1 bedroom,,39 m²,"CZK 2,800",,Cooperative,Prefab concrete building,,Partially furnished,3,No,No,No,No,No,No,No,,,,,,349,"1,251",468,"1,244",677,539,131,582,692,177,,,,,,,
179597,"CZK 17,000",50.012701624769,14.631833771133,1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 2,000","CZK 20,000",Personal,Low-energy building,,Furnished,,No,Yes,Yes,No,Yes,No,No,,Standard materials and solutions,Gas boiler,Ground floor,C,33,352,723,656,824,694,436,"1,048",446,,,1 to 10 years years,71 m²,,,,
372455,"CZK 19,887",50.1258118,14.4458014,3 bedroom,Excellent,86 m²,"CZK 3,993","CZK 25,000",Personal,Brick building,,Furnished,2,Yes,No,No,No,No,No,No,,Premium materials and solutions,Central heating,Middle floor,A,174,"1,355",220,509,162,227,517,329,800,286,Overall,1 to 10 years years,,,,,
694427,"CZK 20,000",50.0845169,14.3791255,1 bedroom with open-plan kitchen,Good,48 m²,"CZK 3,000","CZK 20,000",Other,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,01. 12. 2021,,,,A,176,937,117,692,44,430,350,328,152,203,,,,,,,
693636,"CZK 10,000",50.03142,14.5182,1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 5,000","CZK 30,000",Personal,Prefab concrete building,,Partially furnished,7,No,No,Yes,Yes,No,Yes,No,29. 11. 2021,Standard materials and solutions,District heating,Top floor,B,150,109,68,883,163,143,707,92,799,130,Overall,10 to 30 years years,,,,,
693696,"CZK 15,000",50.08909,14.46321,1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,700","CZK 36,000",Personal,Brick building,,Partially furnished,5,No,No,No,No,No,Yes,No,01. 12. 2021,,,,D,82,598,306,130,79,456,643,754,413,284,,,,,,,
514841,"CZK 18,000",50.0732878,14.3929819,1 bedroom with open-plan kitchen,Excellent,79 m²,"CZK 3,500","CZK 36,000",Personal,Brick building,,Partially furnished,3,Yes,No,No,No,No,No,No,01. 01. 2022,Premium materials and solutions,,Attic,A,162,"1,004",102,695,74,822,181,851,"1,034",172,Overall,1 to 10 years years,,,,,
694378,"CZK 19,000",50.13086955,14.38241245,1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,900","CZK 38,000",Personal,Other,,Partially furnished,,No,Yes,No,No,Yes,Yes,Yes,01. 01. 2022,,,Ground floor,,16,786,100,598,591,767,"1,222",826,218,136,,1 to 10 years years,90 m²,,,,
253620,"CZK 16,000",50.0468202,14.4604548,3 bedroom,,62 m²,"CZK 2,000","CZK 16,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,06. 12. 2021,Standard materials and solutions,Electric boiler,Middle floor,,186,551,77,619,144,627,383,255,207,212,Interior,,,,,,
540604,"CZK 9,000",50.1009304,14.447175,Studio,,22 m²,"CZK 3,000","CZK 12,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,21. 12. 2021,Standard materials and solutions,Other,Ground floor,,253,218,144,408,132,139,151,303,574,97,Interior,,,,,,
694362,"CZK 8,500",50.06872,14.49112,Small studio,Excellent,21 m²,"CZK 1,200","CZK 10,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,01. 12. 2021,,,,G,82,"1,127",250,723,49,445,362,655,407,200,,,,,,,
457526,"CZK 16,000",50.1079465,14.484508,1 bedroom with open-plan kitchen,,60 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 12. 2021,Premium materials and solutions,District heating,Middle floor,G,412,563,342,497,227,782,287,470,307,367,,10 to 30 years years,,,,,
513897,"CZK 10,000",50.025137,14.4402486,Small studio,Excellent,28 m²,"CZK 3,000","CZK 13,000",Personal,Prefab concrete building,,Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,Standard materials and solutions,District heating,Raised ground floor,,244,559,85,531,606,585,594,73,"1,114",78,Bathroom unit,,,,,,
694349,"CZK 13,500",50.0352,14.37996,3 bedroom,Excellent,79 m²,"CZK 8,500",,Personal,Prefab concrete building,,Furnished,5,No,No,No,No,No,Yes,No,30. 11. 2021,,District heating,,G,111,386,270,300,287,331,482,470,587,116,,,,,,,
694351,"CZK 17,000",50.04926,14.33186,1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,500","CZK 32,000",Personal,Brick building,,Furnished,3,No,No,No,No,Yes,Yes,Yes,03. 01. 2022,,,,C,395,703,520,732,325,490,736,462,551,81,,,,,,,
617754,"CZK 8,000",50.085385,14.450367,Small studio,Excellent,20 m²,"CZK 1,000",,Personal,Brick building,,,5,No,No,No,No,No,No,No,18. 07. 2020,,,,C,239,205,16,176,27,226,96,312,128,518,,,,,,,
608538,"CZK 11,000",50.036556,14.417238,Small studio,Excellent,46 m²,"CZK 2,000","CZK 3,000",Personal,Brick building,,,2,No,Yes,No,No,No,No,No,30. 11. 2021,,,,C,514,627,473,447,572,399,312,784,,,,,,,,,
693688,"CZK 13,000",49.98832,14.41191,1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,500","CZK 25,000",Personal,Prefab concrete building,,Partially furnished,11,No,No,Yes,No,No,Yes,No,25. 11. 2021,,District heating,Middle floor,G,416,428,430,598,,,,,,,Overall,,,,,,
619540,"CZK 17,000",50.085503,14.451243,Studio,New build,39 m²,"CZK 1,500","CZK 17,000",Personal,Brick building,Yes,Furnished,3,No,No,No,No,Yes,Yes,No,16. 08. 2021,Standard materials and solutions,Gas boiler,Middle floor,C,137,175,87,147,84,196,198,414,230,489,Overall,,,,,,
691513,"CZK 12,000",50.0085822,14.4666058,Studio,New build,40 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Yes,Furnished,3,No,No,No,Yes,No,Yes,No,25. 11. 2021,Premium materials and solutions,District heating,,C,222,567,435,426,479,965,"1,472",,,,,,,,,,
574854,"CZK 19,000",50.0898722,14.66934,3 bedroom,Excellent,98 m²,"CZK 4,500","CZK 19,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,Gas boiler,,B,309,791,311,416,444,322,746,695,695,,,,,,,,
333936,"CZK 13,350",50.0917569,14.4824345,Studio,Excellent,40 m²,"CZK 1,650","CZK 15,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,Standard materials and solutions,District heating,Middle floor,,188,678,162,369,127,303,453,155,126,291,Overall,,,,,,
690649,"CZK 11,500",49.98979,14.4071,1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,,Unfurnished,,No,No,Yes,No,No,No,No,08. 11. 2021,,,,G,241,153,201,"1,159",337,,,,,,,,,,,,
202471,"CZK 26,900",50.098086,14.403609,4 bedroom,,120 m²,CZK 400,CZK 2,Personal,Brick building,,Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2021,Standard materials and solutions,Gas boiler,Middle floor,G,135,620,1,202,74,22,174,983,101,292,Overall,,,,,,
543427,"CZK 28,500",50.1087669,14.4574033,1 bedroom with open-plan kitchen,New build,74 m²,"CZK 7,000","CZK 49,988",Personal,Brick building,Yes,Furnished,7,No,Yes,Yes,No,Yes,Yes,Yes,01. 02. 2022,Premium materials and solutions,Central heating,Middle floor,B,665,"1,431",794,"1,104",604,"1,038","1,298","1,003",346,,,1 to 10 years years,,,,,
506497,"CZK 19,700",50.0714393,14.4563688,1 bedroom with open-plan kitchen,,70 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,,,Gas boiler,Ground floor,,146,607,34,384,110,381,76,263,617,234,Overall,,,,,,
605739,"CZK 11,500",50.10469,14.479042,1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,,,4,No,No,No,No,No,Yes,No,01. 01. 2022,,Gas boiler,Middle floor,G,54,335,162,334,29,288,357,446,198,393,,,,,,,
280339,"CZK 13,500",50.0893422,14.4675691,1 bedroom with open-plan kitchen,,46 m²,"CZK 3,500","CZK 27,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,01. 12. 2021,,Other,Middle floor,,95,733,19,62,74,90,393,478,424,269,,,,,,,
693507,"CZK 17,000",50.12325,14.49695,2 bedroom with open-plan kitchen,Good,60 m²,"CZK 3,000","CZK 17,000",Cooperative,Brick building,,Unfurnished,1,No,No,No,Yes,No,No,No,23. 11. 2021,,,,B,283,87,11,94,50,397,456,275,"1,070",127,,,,,,,
599780,"CZK 21,000",49.980532,14.348545,1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,000","CZK 21,000",Personal,Brick building,Yes,Furnished,2,Yes,Yes,No,No,Yes,Yes,Yes,01. 09. 2021,Premium materials and solutions,,,G,19,848,438,"1,481",454,663,697,884,567,,,1 to 10 years years,,,,,
693907,"CZK 9,999",50.08737,14.46042,1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,999","CZK 19,999",Personal,Prefab concrete building,,Furnished,3,Yes,No,No,No,No,Yes,No,07. 12. 2021,,District heating,,G,50,386,148,485,177,358,375,450,277,170,,,,,,,
693453,"CZK 14,000",50.12025,14.46065,2 bedroom,New build,59 m²,"CZK 3,500","CZK 14,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,Yes,Yes,07. 01. 2022,,Gas boiler,Raised ground floor,C,102,73,124,557,221,160,773,408,917,475,,,,,,,
578578,"CZK 14,000",50.11271,14.514971,Studio,New build,38 m²,"CZK 2,500","CZK 28,000",Personal,Other,,Unfurnished,2,Yes,No,No,No,No,Yes,Yes,14. 10. 2019,,,,A,533,386,396,"1,421","1,078","1,177",488,314,,,,,,,,,
500233,"CZK 12,000",50.110115,14.496318,Studio,New build,39 m²,"CZK 2,300","CZK 12,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,Yes,No,01. 01. 2022,,,,C,227,563,218,282,287,271,818,633,317,215,,,,,,,
656583,"CZK 14,000",50.07247,14.39535,1 bedroom,Excellent,40 m²,"CZK 3,000","CZK 17,000",Personal,Other,,Furnished,1,No,No,No,No,No,No,No,01. 11. 2021,,,,A,162,737,57,428,32,557,196,"1,117",772,416,,,,,,,
693395,"CZK 14,000",50.09066,14.34849,2 bedroom,Excellent,52 m²,"CZK 4,400","CZK 30,000",Personal,Prefab concrete building,,Furnished,3,No,No,Yes,No,No,No,No,01. 01. 2022,,,,E,246,202,264,454,206,299,348,152,510,175,,,,,,,
162415,"CZK 25,000",50.0919997,14.423822,1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 2,000","CZK 50,000",Personal,Brick building,,Furnished,3,Yes,Yes,No,No,No,No,No,01. 03. 2021,Premium materials and solutions,Gas boiler,Attic,G,163,408,159,291,157,242,379,453,199,159,Overall,,,,,,
575647,"CZK 16,900",50.0945756,14.455088,1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,100",,Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,Yes,01. 10. 2019,,Other,,G,181,574,108,314,0,240,390,"1,252",291,422,,1 to 10 years years,,,,,
692200,"CZK 22,000",50.09196,14.31717,3 bedroom,Excellent,80 m²,"CZK 4,500","CZK 23,000",Personal,Brick building,,Furnished,1,No,No,Yes,No,Yes,No,No,15. 12. 2021,Premium materials and solutions,Central heating,Raised ground floor,G,288,700,604,628,586,571,322,785,961,758,Overall,,50 m²,,,,
693253,"CZK 11,500",50.0675,14.45817,Studio,Excellent,25 m²,CZK 750,"CZK 10,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,No,29. 11. 2021,,,,G,84,468,158,202,86,300,391,465,481,307,,,,,,,
693859,"CZK 17,500",50.04223,14.43251,2 bedroom,Excellent,61 m²,"CZK 3,500","CZK 52,500",Personal,Other,,Partially furnished,6,No,No,Yes,Yes,No,Yes,Yes,01. 12. 2021,,,,G,431,817,408,674,403,898,847,164,399,337,,,,,,,
693269,"CZK 22,000",50.0675,14.45817,3 bedroom,Excellent,100 m²,CZK 750,"CZK 20,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,Yes,No,29. 11. 2021,,,,G,84,468,158,202,86,300,391,465,481,307,,,,,,,
693295,"CZK 14,500",50.13517,14.50917,3 bedroom,Excellent,62 m²,"CZK 5,000","CZK 14,500",Cooperative,Brick building,,Furnished,2,Yes,No,Yes,No,No,No,No,01. 12. 2021,,,,G,109,724,228,484,259,202,240,524,181,279,,,,,,,
691295,"CZK 17,500",50.07695,14.41694,1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,700","CZK 21,200",Personal,Prefab concrete building,,Furnished,1,No,No,No,No,No,Yes,No,30. 11. 2021,Premium materials and solutions,Gas boiler,Middle floor,G,168,319,99,227,101,409,227,243,632,429,Overall,1 to 10 years years,,,,,
693228,"CZK 17,900",50.04527,14.31046,2 bedroom with open-plan kitchen,Excellent,85 m²,"CZK 3,900","CZK 30,000",Personal,Prefab concrete building,,Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 12. 2021,,,,C,338,275,213,931,303,399,754,322,558,141,,,,,,,
693264,"CZK 70,000",50.08998,14.41923,4 bedroom,Excellent,120 m²,"CZK 1,000","CZK 70,000",Personal,Brick building,,Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 12. 2021,,,,G,69,309,228,328,78,336,191,456,188,548,,,,,,,
259943,"CZK 12,000",50.1040894,14.5383631,1 bedroom with open-plan kitchen,,50 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,,Standard materials and solutions,,Middle floor,A,245,203,192,184,284,205,309,206,252,225,Overall,,100 m²,,,,
194596,"CZK 24,000",50.0980201,14.3472634,2 bedroom with open-plan kitchen,New build,113 m²,"CZK 7,000","CZK 30,000",Personal,Brick building,Yes,Furnished,6,No,No,Yes,Yes,Yes,Yes,Yes,01. 11. 2021,Standard materials and solutions,Central heating,Middle floor,C,165,"1,152",50,934,258,334,236,175,227,164,,1 to 10 years years,,,,,
660623,"CZK 9,500",50.0827211,14.4950401,1 bedroom,Good,39 m²,"CZK 2,115","CZK 9,000",Cooperative,Prefab concrete building,,Partially furnished,1,No,No,No,No,No,No,No,26. 04. 2021,,District heating,,D,404,463,174,506,508,655,157,261,511,83,,,,,,,
658765,"CZK 15,000",50.02408,14.51633,2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 3,956","CZK 45,000",Personal,Prefab concrete building,,Partially furnished,5,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,,,,G,177,"1,050",160,"1,343",391,354,318,605,"1,439",226,,,,,,,
406093,"CZK 11,500",50.1394438,14.5148521,1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 15,000",Personal,Prefab concrete building,,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,Standard materials and solutions,,Middle floor,B,345,450,717,980,487,477,644,745,906,225,,,,,,,
694006,"CZK 15,500",50.10793,14.51617,1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,621",,Personal,Low-energy building,,Partially furnished,4,Yes,No,Yes,No,No,No,No,03. 01. 2022,,,,B,367,"1,423",477,"1,318",487,"1,086","1,170","1,136",209,164,,,,,,,
608432,"CZK 20,000",50.139643,14.549376,2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 4,513","CZK 40,000",Personal,Brick building,,,3,Yes,No,No,No,No,Yes,Yes,01. 07. 2020,,,,G,229,"1,031",727,849,"1,063","1,114",666,"1,202",97,,,,,,,,
506215,"CZK 17,000",50.047241,14.4935036,2 bedroom,Excellent,57 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,06. 12. 2021,Standard materials and solutions,Central heating,Middle floor,C,343,686,231,628,686,408,898,"1,334",646,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,2 bedroom with open-plan kitchen,New build,83 m²,"CZK 5,500","CZK 50,000",Personal,Brick building,,Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,Premium materials and solutions,Central heating,Ground floor,B,188,806,833,819,685,637,730,"1,285",528,,Overall,,400 m²,,,,
648210,"CZK 14,000",50.03213,14.60946,1 bedroom with open-plan kitchen,New build,56 m²,"CZK 4,000","CZK 28,000",Personal,Brick building,,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 01. 1970,,Gas boiler,,G,195,"1,361","1,113","1,259","1,270","1,245","1,288","1,433",943,,,10 to 30 years years,,,,,
693100,"CZK 15,000",50.07148,14.3846,Studio,Excellent,30 m²,"CZK 2,242","CZK 15,000",Personal,Brick building,,Furnished,2,No,No,Yes,No,No,Yes,No,22. 11. 2021,,,,G,212,848,199,"1,064",259,"1,187",273,527,"1,172",481,,,,,,,
505631,"CZK 10,000",50.0713759,14.4333425,1 bedroom,,34 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,10. 01. 2022,Standard materials and solutions,Electric boiler,Middle floor,,174,296,107,304,96,356,346,245,527,614,Overall,1 to 10 years years,,,,,
690808,"CZK 40,000",50.10606,14.46827,2 bedroom with open-plan kitchen,New build,77 m²,"CZK 5,300","CZK 85,000",Personal,Brick building,,Unfurnished,,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 03. 2022,Premium materials and solutions,Central heating,Raised ground floor,A,512,996,534,548,202,549,668,993,729,365,,1 to 10 years years,57 m²,,,,
692983,"CZK 14,000",50.10663,14.44951,1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,,,,G,187,411,70,224,80,227,254,686,353,313,,,,,,,
692765,"CZK 19,900",50.08421,14.36602,2 bedroom,New build,65 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,Yes,Yes,Yes,No,19. 11. 2021,Premium materials and solutions,Central heating,,C,195,184,44,80,38,3,33,494,99,249,Interior,,,,,,
693152,"CZK 12,000",50.0322282,14.3795261,Studio,New build,27 m²,"CZK 1,800","CZK 12,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,01. 12. 2022,,,,B,357,348,374,345,426,314,722,488,905,357,,,,,,,
692925,"CZK 14,000",50.12414,14.48686,2 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 6,000","CZK 20,000",Personal,Prefab concrete building,,Furnished,4,Yes,No,Yes,Yes,Yes,Yes,No,15. 01. 2022,,,,G,170,"1,074",283,"1,013",370,396,361,207,165,174,,,,,,,
352869,"CZK 12,000",50.0561574,14.5133831,1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 24,000",Personal,Prefab concrete building,,Partially furnished,1,No,No,No,Yes,No,Yes,No,17. 01. 2022,,District heating,Middle floor,C,67,529,326,492,404,534,549,804,840,192,Overall,1 to 10 years years,,,,,
692810,"CZK 20,000",50.07953,14.42595,Studio,Excellent,40 m²,,"CZK 40,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,,,,G,269,669,210,220,44,232,121,544,357,476,,,,,,,
692786,"CZK 15,136",50.05779,14.42198,1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 2,343","CZK 15,000",Personal,Brick building,,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 12. 2021,,,,E,194,286,170,60,63,283,82,552,495,98,,,,,,,
692699,"CZK 14,000",50.06817,14.45449,1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 12. 2021,,,,G,136,191,150,94,15,213,149,439,101,452,,,,,,,
646927,"CZK 14,000",50.096723,14.355301,2 bedroom,Excellent,48 m²,"CZK 1,700","CZK 14,000",Personal,Prefab concrete building,,Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 01. 2022,,District heating,Middle floor,G,147,529,387,414,436,384,321,363,877,153,,,,,,,
380023,"CZK 13,000",50.0502635,14.3436488,Studio,,45 m²,"CZK 1,500","CZK 27,000",Cooperative,Brick building,,Furnished,15,No,No,Yes,No,Yes,Yes,Yes,,,District heating,Middle floor,A,206,214,66,158,77,25,315,316,"1,005",211,,1 to 10 years years,,,,,
