Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Ownership,Heating,Designe,Floor space,Fully furnished,Floor,Building type,Reconstruction,Parking,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,EPC,Condition,Sklep 2 m²,Garage,Lodžie 7 m²,Lift,Age,Balkón 5 m²,Sklep 5 m²,New-build,Balkón 4 m²,Sklep 3 m²,Sklep 20 m²,Balkón 3 m²,Terrace,Sklep 4 m²,Lodžie 4 m²,Domácí mazlíčci vítáni,Balcony,Terasa 50 m²,Balkón 6 m²,Lodžie 2 m²,Terasa 21 m²,Sklep 1 m²,Balkón 2 m²,Balkón 8 m²,Terasa 9 m²,Terasa 11 m²,Terasa 16 m²,Lodžie 16 m²,Lodžie 6 m²,Sklep 10 m²,Sklep 8 m²,Terasa 100 m²,Cellar,Sklep 6 m²,Lodžie 3 m²,Terasa 14 m²,Balkón 10 m²,Terasa 20 m²,Balkón 1 m²,Balkón 7 m²,Balkón 13 m²,Balkón 40 m²,Administrative fee,Balkón 15 m²,Sklep 2.5 m²,Enclosed balcony,Lodžie 10.8 m²,Sklep 3.6 m²,Terasa 27 m²,Balkón 3.7 m²,Lodžie 5 m²,Terasa 8 m²,Terasa 40 m²,Balkón 11 m²,Terasa 15 m²,Balkón 54 m²,Lodžie 8 m²,Sklep 2.9 m²,Balkón 50 m²,Terasa 12 m²,Balkón 2.3 m²,Terasa 10 m²,Lodžie 10 m²,Sklep 9 m²,Terasa 6 m²,Balkón 2.1 m²,Terasa 44 m²,Terasa 35 m²,Balkón 60 m²,Terasa 60 m²,Sklep 10.1 m²,Terasa 7 m²,Lodžie 8.2 m²,Terasa 36 m²,Terasa 34 m²,Sklep 7 m²,Plot type,Sklep 12 m²,Balkón 12 m²,Terasa 30 m²,Terasa 5 m²,Balkón 20 m²,Terasa 80 m²,Terasa 66 m²,Terasa 13 m²,Terasa 28 m²,Balkón 3.2 m²,Terasa 3 m²,Lodžie 4.5 m²,Balkón 16 m²,Balkón 9.8 m²,Sklep 1.5 m²,Plot space,Terasa 17 m²,Terasa 25 m²,Lodžie 12 m²,Balkón 3.5 m²,Balkón 33 m²,Terasa 9.8 m²,Terasa 78 m²,Terasa 2 m²,Lodžie 15 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 9 m²,Balkón 29 m²,Terasa 49 m²,Terasa 12.7 m²,Terasa 70 m²,Balkón 73 m²,Terasa 300 m²,Balkón 2.6 m²,Lodžie 6.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 5.1 m²,Terasa 200 m²,Terasa 37 m²,Sklep 15 m²,Terasa 29 m²,Sklep 6.4 m²
"CZK 13,000","CZK 6,000","CZK 19,002",722972,2+kk,12/1/2022,Personal,,Standard,55 m²,Partly,2,Brick,,,73.23,518.64,554.93,3073.82,180.0,864.8,850.53,2887.3,1783.54,874.33,Prague - Nebušice,50.11263,14.32187,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,800","CZK 3,671","CZK 35,000",730933,2 bedroom,12/1/2022,Personal,Central,,53 m²,Fully furnished,6,Brick,Complete,1.0,249.45,542.09,188.53,762.13,138.43,578.41,416.88,123.11,714.28,256.3,Prague - Žižkov,50.09051,14.49609,C,Very good,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 30,000",748805,2+kk,11/2/2022,,,,54 m²,Partly,2,Low-energy,,,270.69,1044.39,561.92,3654.27,251.55,493.49,975.94,3076.92,1008.6,197.69,Prague - Dolní Měcholupy,50.06652,14.55191,B,New-build,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,500","CZK 2,500","CZK 10,000",709375,2 bedroom,12/1/2022,Personal,Distance,Standard,55 m²,Fully furnished,3,Brick,Complete,,376.37,477.78,181.83,459.33,552.78,308.16,281.54,156.93,727.67,198.6,"Zelenečská, Prague - Hloubětín",50.10889,14.53643,B,Very good,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,900","CZK 3,000","CZK 15,000",212896,2+kk,10/1/2021,Personal,Gas boiler,,60 m²,Partly,2,Brick,Interior,,173.07,39.21,133.46,212.89,0.0,212.41,263.07,458.06,240.91,372.3,"Oblouková, Prague - Vršovice",50.067383,14.455164,,Good,,,,1.0,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,000",CZK 0,"CZK 7,000",587093,3+1,11/1/2022,Personal,Gas boiler,Standard,120 m²,Fully furnished,2,Brick,Complete,,152.66,1180.27,55.35,2755.47,100.83,1569.01,2005.27,2178.12,1375.43,575.36,"K Vilkám, Prague - Dubeč",50.0545417,14.5802806,C,Very good,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500","CZK 2,500",CZK 0,457935,Studio,11/1/2022,Personal,,,15 m²,Fully furnished,,Brick,,,247.9,440.51,97.65,1336.57,197.9,839.83,347.22,337.12,259.45,79.71,"Za Pohořelcem, Prague - Střešovice",50.086802,14.3838861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,990","CZK 2,711","CZK 17,701",748760,Studio,11/20/2022,Personal,,,33 m²,Partly,8,Brick,,,474.8,735.23,455.41,409.77,278.71,696.77,513.44,390.75,684.01,221.88,"Freyova, Prague - Vysočany",50.10532666666,14.50215055555,B,New-build,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 17,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,000","CZK 12,000",748725,Small studio,11/7/2022,Personal,,Standard,20 m²,Fully furnished,2,Brick,,1.0,304.76,566.1,249.71,527.86,109.08,555.09,518.41,213.65,522.33,256.61,"Kotlaska, Prague - Libeň",50.10621,14.47914,B,Very good,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 50,000","CZK 6,000","CZK 68,000",748747,3+kk,11/2/2022,Personal,,,102 m²,Unfurnished,6,Prefab concrete,,1.0,153.44,380.74,504.8,688.34,451.05,368.92,583.47,542.42,454.53,84.82,"Olšanská, Prague - Žižkov",50.08271,14.46634,G,New-build,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 30,000",368666,2 bedroom,1/1/2023,Personal,,,73 m²,Partly,1,Brick,,,75.24,561.8,65.42,572.0,202.21,332.9,162.06,914.45,308.03,110.5,"Ortenovo náměstí, Prague - Holešovice",50.1083085,14.4466935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,500","CZK 1,000","CZK 8,500",647732,Studio,11/15/2022,Personal,Distance,,28 m²,Partly,1,Brick,,,274.26,499.06,223.27,343.72,164.81,114.47,227.15,273.0,249.41,333.49,"Sámova, Prague - Vršovice",50.066928,14.450498,D,Good,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500","CZK 4,000","CZK 14,500",748048,3+1,10/28/2022,,Distance,,60 m²,Fully furnished,2,Prefab concrete,Exterior,1.0,265.12,780.69,188.27,1235.46,62.04,211.64,288.19,247.36,1282.8,211.68,Prague - Chodov,50.02624,14.51602,G,Very good,,,,1.0,30 - 50 years,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,300","CZK 4,700","CZK 30,600",748298,2+kk,12/1/2022,Personal,Central,Standard,44 m²,Partly,1,Prefab concrete,Bathroom unit,,314.33,1019.13,313.83,1057.76,423.46,1195.95,516.51,1151.6,818.28,226.97,Prague - Chodov,50.0438,14.49665,G,Very good,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,700","CZK 6,800","CZK 32,000",748706,3+kk,11/14/2022,,Central,Standard,80 m²,Unfurnished,10,Brick,,1.0,225.38,1272.15,157.54,1210.53,317.3,522.95,226.62,293.85,247.22,178.78,"Teplická, Prague - Střížkov",50.12353,14.48445,G,Very good,,,,1.0,10 to 30 years,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 50,000",748627,2+kk,11/2/2022,,,,50 m²,Fully furnished,3,Brick,,,115.95,516.15,114.58,61.19,54.01,467.98,594.63,426.35,411.8,458.98,Prague - Smíchov,50.0719,14.40905,E,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,400","CZK 4,900","CZK 20,300",703969,2+kk,12/1/2022,Personal,Central,Luxurious,58 m²,Partly,2,Brick,,1.0,368.49,937.76,494.88,3088.36,405.34,1421.19,2338.17,2511.02,1286.39,215.7,"U Lipové aleje, Prague - Dubeč",50.0583,14.57919,,Very good,,1.0,,,Up to 10 years,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,000","CZK 20,000",640919,2+kk,11/1/2022,Personal,,,54 m²,Fully furnished,2,Brick,,,295.36,271.15,260.87,255.61,59.44,267.11,964.01,744.06,566.74,228.69,"Mattioliho, Prague - Záběhlice",50.053072,14.515057,C,New-build,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000",CZK 0,CZK 0,184951,3+1,11/8/2022,Personal,Gas boiler,Standard,100 m²,Partly,3,Brick,Complete,1.0,326.49,1158.19,338.37,979.45,237.1,1203.92,938.7,470.16,666.01,426.6,"U družstva Práce, Prague - Braník",50.0416085,14.4283705,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 2,455","CZK 12,500",532574,Studio,12/1/2022,Personal,Central,Luxurious,38 m²,Fully furnished,1,Low-energy,,,72.17,1056.2,932.78,1169.63,304.01,784.73,922.16,785.13,495.66,157.5,Prague - Modřany,49.9991226,14.4107679,B,Very good,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 32,000",186010,1 bedroom,11/11/2022,Personal,Central,Standard,45 m²,Fully furnished,5,Brick,Interior,1.0,179.3,915.32,403.56,779.14,284.34,399.78,260.91,193.03,546.45,222.36,Prague - Břevnov,50.0865208,14.3748885,E,Very good,,,,1.0,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 3,000","CZK 35,000",742031,3+kk,9/29/2022,Personal,,,73 m²,Fully furnished,1,Brick,,1.0,277.08,786.82,248.92,496.44,271.74,327.01,327.14,612.29,280.72,228.81,Prague - Libeň,50.10861,14.47539,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
"CZK 3,000","CZK 3,000","CZK 2,000",547824,4+kk,10/22/2022,Personal,,,5 m²,Partly,5,Brick,,,216.22,290.06,122.19,317.0,101.84,253.37,12.82,123.6,442.58,372.04,"Krásova, Prague - Žižkov",50.0837704,14.446726,,Good,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,500","CZK 3,500","CZK 20,000",748580,2+kk,12/1/2022,,,,46 m²,Fully furnished,4,Prefab concrete,,1.0,322.7,611.77,117.45,724.99,204.41,313.27,164.17,941.49,229.02,173.88,"Filipova, Prague - Chodov",50.03221,14.48383,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,900","CZK 3,700","CZK 17,600",748564,2+kk,12/1/2022,Personal,,,44 m²,,1,Other,,,382.03,385.67,376.75,1641.13,181.25,304.72,825.71,496.43,4956.0,37.75,"Sulova, Prague - Zbraslav",49.9658713,14.3809592,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 2,029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,990","CZK 2,343","CZK 21,333",748550,2+kk,11/20/2022,Personal,,,55 m²,Unfurnished,2,Brick,,1.0,275.35,748.92,296.39,768.9,575.02,955.52,711.39,490.7,767.5,164.58,"Univerzitní, Prague - Malešice",50.08657,14.50349444444,G,Very good,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,"CZK 21,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,100","CZK 1,965","CZK 15,000",748546,Studio,12/1/2022,Personal,,,28 m²,,1,Other,,,187.73,1144.87,1022.06,2446.51,67.62,313.94,756.33,1632.73,1451.25,150.25,"Za Valem, Prague - Kunratice",50.0210946,14.4649417,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 1,693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 2,000","CZK 15,000",437224,2+kk,11/3/2022,Personal,,,57 m²,Unfurnished,3,Brick,Interior,,172.67,998.71,126.41,690.71,28.14,318.89,232.74,412.57,286.2,338.47,"Šlikova, Prague - Břevnov",50.0835467,14.3762453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,990","CZK 1,834","CZK 13,824",748536,Studio,11/20/2022,Cooperative,,,26 m²,Fully furnished,2,Prefab concrete,,,204.16,1292.96,257.74,1241.22,119.28,514.26,207.26,295.6,355.54,122.48,"Střížkovská, Prague - Střížkov",50.1249825,14.48417638888,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 13,824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 3,000","CZK 40,000",729220,4+kk,8/9/2022,,,,90 m²,Unfurnished,2,Brick,,,74.47,248.04,144.44,546.23,23.58,607.43,204.39,503.62,355.73,315.68,Prague - Malá Strana,50.08164,14.40601,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 28,000",680348,1 bedroom,2/1/2022,Personal,Electric boiler,Standard,35 m²,Fully furnished,3,Brick,Complete,,287.73,852.16,114.51,362.42,0.26,287.37,468.52,961.93,429.05,929.37,"Veletržní, Prague - Holešovice",50.10247,14.43634,C,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,500","CZK 4,000","CZK 43,000",725359,2 bedroom,8/28/2022,Personal,,Luxurious,80 m²,Partly,1,Brick,,1.0,379.01,2220.31,438.76,1628.78,367.87,1674.19,2055.82,2977.16,401.69,189.22,Prague - Hostavice,50.08462,14.55603,,Very good,,,,,10 to 30 years,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,990","CZK 3,058","CZK 14,048",732159,Studio,11/21/2022,Personal,,,23 m²,Fully furnished,4,Brick,,,15.46,1094.5,175.72,946.19,95.9,1117.76,284.87,278.35,479.27,212.72,"Novovysočanská, Prague - Vysočany",50.10008444444,14.48660861111,G,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 14,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,990","CZK 5,534","CZK 18,524",732149,2+kk,11/20/2022,Personal,,,40 m²,,4,Prefab concrete,,,466.84,536.29,200.59,248.7,291.65,544.25,780.91,337.4,2013.04,436.09,"Bryksova, Prague - Černý Most",50.10644083333,14.58310111111,C,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,"CZK 18,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 37,000",747669,2+kk,10/26/2022,,,,50 m²,Fully furnished,1,Brick,,,126.86,927.75,528.62,1209.72,132.49,569.33,339.56,480.48,640.96,436.23,Prague - Záběhlice,50.05248,14.49585,B,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 2,000","CZK 24,000",725323,2+kk,1/1/2023,,,,62 m²,Partly,2,Brick,,,310.21,456.62,95.93,640.75,18.16,389.02,113.87,877.35,911.35,409.76,Prague - Malá Strana,50.08843,14.39699,B,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,000","CZK 3,600","CZK 11,600",357713,Other,11/18/2022,Personal,Central,Standard,32 m²,Fully furnished,1,Brick,Complete,1.0,243.43,478.83,258.28,2046.87,115.96,1438.81,417.18,1539.98,460.96,481.67,"Českobrodská, Prague - Hrdlořezy",50.092641,14.515206,A,Very good,,,,,10 to 30 years,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
"CZK 13,900","CZK 3,400","CZK 20,000",745374,Studio,10/24/2022,,,,38 m²,Partly,,Brick,,1.0,223.25,1536.72,232.47,2012.57,567.81,990.6,1701.92,2410.26,552.66,133.04,"U Hostavického potoka, Prague - Hostavice",50.08617,14.56353,G,New-build,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 4,000","CZK 75,000",700121,2+kk,10/1/2022,Personal,,,70 m²,Fully furnished,1,Brick,,1.0,225.02,508.4,498.12,492.86,257.43,504.35,1002.49,914.67,640.29,450.3,"Mattioliho, Prague - Záběhlice",50.0525289,14.5116808,G,New-build,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 30,000",748439,Studio,10/31/2022,,,,29 m²,Partly,3,Brick,,1.0,178.9,276.92,386.25,322.71,265.69,1591.52,442.54,749.21,1324.41,457.66,Prague - Záběhlice,50.04676,14.48952,G,Very good,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 4,000","CZK 18,000",496919,1 bedroom,10/31/2022,Cooperative,,,32 m²,Partly,3,Brick,,,115.95,539.89,44.67,148.62,307.34,871.66,141.85,682.0,417.26,38.9,"náměstí Na Balabence, Prague - Libeň",50.1050514,14.4830242,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 3,500","CZK 27,500",521675,3+kk,10/31/2022,Cooperative,Central,,66 m²,Unfurnished,3,Brick,Complete,,120.64,1077.19,75.39,232.58,402.16,328.14,426.58,598.02,1096.44,80.7,"Služská, Prague - Kobylisy",50.1247084,14.4501497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 5,000","CZK 20,000",731640,2 bedroom,10/28/2022,Personal,Central,,57 m²,Partly,1,Brick,,1.0,42.28,1333.45,38.11,1050.56,53.56,352.31,487.68,225.33,739.54,307.67,Prague - Strašnice,50.06666,14.49611,B,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 5,000","CZK 33,000",107657,3+kk,12/1/2022,Personal,,,70 m²,Fully furnished,2,Brick,,1.0,165.66,665.46,303.91,741.3,4.41,348.57,226.69,217.96,676.45,216.12,"Pernerova, Prague - Karlín",50.08938,14.44505,A,Good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,000","CZK 16,500",414616,Studio,11/1/2022,Personal,Central,Standard,26 m²,Unfurnished,2,Brick,Exterior,,172.33,747.36,133.31,383.32,149.39,316.43,545.4,247.0,139.57,286.64,"Biskupcova, Prague - Žižkov",50.0917339,14.4822434,B,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,210","CZK 40,000",748398,3+1,11/10/2022,,Distance,Standard,69 m²,Fully furnished,5,Prefab concrete,Complete,1.0,154.43,1201.2,181.82,1139.58,270.26,451.99,261.69,222.9,229.57,170.87,"Teplická, Prague - Střížkov",50.12406,14.48501,C,Very good,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
